user_id,secs_elapsed,timestamp_first_active,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
n735e5y868,67627,20140105090957.0,-unknown-,47.0,basic,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
n8zkl915xd,676875,20140104162659.0,FEMALE,41.0,facebook,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
nakg29bmyr,302276,20140103042522.0,MALE,36.0,facebook,0.0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
ne174wyinf,1566485,20140106195943.0,MALE,37.0,facebook,0.0,en,direct,direct,linked,Web,Windows Desktop,Chrome,other
ne62ok6xaf,21619,20140101184145.0,MALE,35.0,facebook,12.0,en,api,other,untracked,iOS,iPhone,Mobile Safari,other
neng1ycvuf,206439,20140104192520.0,FEMALE,24.0,basic,25.0,en,direct,direct,untracked,iOS,Mac Desktop,Chrome,IT
nhvlszecio,1037344,20140103192726.0,FEMALE,26.0,basic,25.0,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
nk647lcrx8,553218,20140105030644.0,-unknown-,47.0,basic,0.0,en,seo,google,linked,Web,Mac Desktop,Chrome,US
nmptg2k3tj,582600,20140101033422.0,-unknown-,47.0,basic,0.0,en,direct,direct,linked,Web,Windows Desktop,Chrome,FR
nn9gt8ygcb,588468,20140104013358.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
ntqotc4vsm,291084,20140102181308.0,MALE,41.0,facebook,0.0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
nv0wnv44we,1143218,20140104005315.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
nzssdzdz1u,20976,20140101215715.0,-unknown-,47.0,basic,24.0,en,sem-non-brand,google,omg,Moweb,Desktop (Other),Chrome,FR
o0b9kdb7oo,818493,20140106002851.0,MALE,28.0,basic,0.0,en,other,other,tracked-other,Web,Mac Desktop,Safari,US
o4dbywo2zn,34674,20140103164511.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
o4wli8q6rl,2317443,20140105001044.0,FEMALE,26.0,facebook,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
o77ldkad1m,7172328,20140104205026.0,-unknown-,36.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
o7tqcmkzuk,3079301,20140104053820.0,FEMALE,32.0,basic,0.0,en,seo,google,linked,Web,Mac Desktop,Chrome,US
o7ygwkv4y9,21180,20140107022229.0,FEMALE,35.0,facebook,12.0,en,api,other,untracked,iOS,iPhone,-unknown-,US
oa8oz6sj6s,1126585,20140101023848.0,MALE,40.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
obp2xqhlou,2457241,20140103183744.0,MALE,28.0,basic,0.0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US
odcypvdh00,704583,20140105204046.0,FEMALE,34.0,basic,0.0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US
ohndwr9xi3,4047611,20140104044918.0,FEMALE,26.0,basic,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
ojrph2c34l,292693,20140105000942.0,-unknown-,40.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
ong40nchcs,107882,20140107004518.0,MALE,46.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
oscgzwb373,3734778,20140107181150.0,MALE,33.0,facebook,0.0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
ospxjl3y2s,875650,20140101210302.0,FEMALE,34.0,basic,24.0,en,direct,direct,untracked,Moweb,Android Phone,Chrome Mobile,IT
ovkov1dijr,5167064,20140106044007.0,MALE,26.0,basic,24.0,en,other,other,tracked-other,Moweb,Android Phone,Android Browser,US
owfuuy0nz9,323582,20140105075700.0,FEMALE,29.0,facebook,12.0,en,api,other,untracked,iOS,iPhone,Mobile Safari,US
oxhq020kmo,2642273,20140102061932.0,FEMALE,29.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
oyxi9nfok8,131385,20140105074924.0,-unknown-,47.0,basic,0.0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,other
p1efa8d2k1,2466099,20140106040535.0,MALE,35.0,basic,0.0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,other
p1zg2w21gs,2818437,20140103060222.0,MALE,31.0,basic,0.0,en,direct,direct,omg,Web,Mac Desktop,Safari,GB
p2bv4mpv7v,1115043,20140106195514.0,FEMALE,26.0,facebook,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
p3cwld47ux,1537023,20140105060426.0,MALE,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
p6pj02hrdc,3772073,20140106053526.0,FEMALE,34.0,facebook,0.0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
pbc0opr27f,2916238,20140103182707.0,MALE,35.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
pcd03gulyn,685464,20140107234716.0,-unknown-,47.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
pd681u8cg4,239515,20140106113731.0,-unknown-,36.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
pdhhlgfp58,3781847,20140106011400.0,MALE,28.0,basic,0.0,en,sem-non-brand,google,omg,Web,Windows Desktop,Firefox,US
pjdb9lhc7f,351361,20140107212739.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
pm9dx88fzk,4433497,20140107213751.0,FEMALE,28.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
po0a3zzndq,2616173,20140105230539.0,FEMALE,36.0,facebook,0.0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
pq93p8o79n,93060,20140105012845.0,-unknown-,47.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Safari,ES
psx4s4zby7,21224,20140104114516.0,FEMALE,23.0,facebook,12.0,en,api,other,untracked,iOS,iPhone,-unknown-,US
ptckroqbft,977174,20140107012048.0,FEMALE,40.0,basic,0.0,en,sem-brand,google,omg,Web,Windows Desktop,IE,DE
pv55ygcvlr,2357524,20140107231724.0,FEMALE,45.0,facebook,0.0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
pvvg01k05z,2945463,20140105044942.0,FEMALE,27.0,facebook,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
pw1w4a5tbr,1395873,20140102215345.0,MALE,41.0,facebook,0.0,en,direct,direct,untracked,Web,Windows Desktop,IE,other
q3398aeyud,22277,20140107031943.0,MALE,47.0,basic,0.0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
q4e8lwfu9w,2098572,20140105071405.0,FEMALE,26.0,facebook,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
q4ygs6lt3q,1129564,20140102052157.0,-unknown-,47.0,basic,0.0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,US
q58u95e7qq,1082691,20140104170209.0,MALE,27.0,facebook,0.0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
q7e6kef9u2,1568448,20140105232044.0,-unknown-,47.0,basic,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
q83d1akfql,1605150,20140107024031.0,MALE,27.0,facebook,12.0,en,api,other,untracked,iOS,iPad,-unknown-,US
q984tn6j43,373898,20140105052233.0,-unknown-,25.0,basic,0.0,en,seo,google,tracked-other,Web,Mac Desktop,Chrome,US
qahqej0xn4,1204341,20140103025348.0,MALE,24.0,facebook,12.0,en,api,other,untracked,Moweb,iPhone,Chrome Mobile,US
qgpz3thwj8,482381,20140105011129.0,-unknown-,47.0,basic,0.0,en,direct,direct,linked,Web,Windows Desktop,IE,US
qguocnjorw,776000,20140107054215.0,-unknown-,47.0,basic,25.0,en,direct,direct,untracked,iOS,Windows Desktop,Chrome,US
qil0jh7amq,319560,20140106070740.0,FEMALE,32.0,facebook,12.0,en,api,other,untracked,iOS,iPhone,-unknown-,US
qk6bw4w4uh,51539,20140102201206.0,FEMALE,30.0,facebook,0.0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,ES
qmt63cmgsx,292278,20140103063100.0,FEMALE,23.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,DE
qu8n125dfu,1444305,20140104013355.0,-unknown-,47.0,basic,0.0,en,direct,direct,linked,Web,Windows Desktop,IE,US
qxedpkzz79,1441019,20140107065257.0,FEMALE,39.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
r23dvuejj6,21671,20140103181930.0,FEMALE,23.0,facebook,12.0,fr,api,other,untracked,iOS,iPhone,Mobile Safari,US
r42pnax5q0,15498,20140107061820.0,FEMALE,41.0,facebook,0.0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
r68m6odoos,3681801,20140104010337.0,-unknown-,31.0,basic,0.0,en,sem-non-brand,vast,omg,Web,Windows Desktop,IE,US
r6jyrxsb5z,4775202,20140103042927.0,MALE,36.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,GB
r8jcjk3mpo,2618909,20140106022247.0,MALE,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Safari,IT
raatnx2x8u,2895770,20140102025033.0,MALE,24.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,IT
raxlbtfsjp,4403688,20140102184905.0,-unknown-,29.0,basic,12.0,en,api,other,untracked,Android,Other/Unknown,-unknown-,US
rbsat97n4h,2232322,20140106233711.0,FEMALE,25.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
rd6b8wwt58,21581,20140104074334.0,MALE,32.0,facebook,12.0,en,api,other,omg,iOS,Mac Desktop,Safari,NL
rgxarm3tux,1103464,20140104010652.0,FEMALE,26.0,facebook,12.0,en,api,other,untracked,Android,Other/Unknown,-unknown-,US
rl8ofuoczw,2143680,20140106004444.0,MALE,46.0,basic,0.0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
rn68o79iua,2353336,20140104154650.0,MALE,25.0,basic,23.0,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US
rnc5rv3ric,1542000,20140103181342.0,-unknown-,37.0,basic,25.0,en,direct,direct,untracked,iOS,Mac Desktop,Safari,US
ro2elbl7cr,1780735,20140103232939.0,FEMALE,29.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
ro2stddszp,1157257,20140101005503.0,-unknown-,19.0,basic,0.0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,other
rstdvh8vbc,2341470,20140103181211.0,MALE,26.0,facebook,0.0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US
rxm44vrlur,790128,20140106031818.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
s3v8vadqfj,4702115,20140107020839.0,MALE,40.0,facebook,12.0,en,api,other,untracked,Android,Other/Unknown,-unknown-,US
s4hridk8y3,945072,20140103083834.0,-unknown-,47.0,basic,0.0,en,direct,direct,omg,Web,iPad,Mobile Safari,US
s54mvdxf0r,511601,20140107083807.0,MALE,28.0,facebook,0.0,en,sem-brand,google,linked,Web,Windows Desktop,Chrome,US
s8nlubsrch,1716733,20140102185511.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other
s9xrwtyzsq,1258956,20140101012345.0,MALE,30.0,basic,0.0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
saag3u2n4a,253749,20140107212706.0,MALE,28.0,facebook,12.0,en,api,other,omg,Moweb,Windows Desktop,Chrome,US
san4rd49ri,543414,20140105171515.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
sbvey85m7w,714103,20140105224603.0,-unknown-,29.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
segkog5dbp,64985,20140105034204.0,MALE,26.0,facebook,0.0,en,direct,direct,linked,Web,Mac Desktop,Safari,other
sgqp9v6a45,405879,20140102091130.0,FEMALE,24.0,basic,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
sjecbinecs,681410,20140104025808.0,MALE,26.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
sjsvv05wkr,6259377,20140104052806.0,FEMALE,25.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
skl45zlo2z,22156,20140104190310.0,FEMALE,32.0,facebook,12.0,en,api,other,untracked,iOS,iPhone,-unknown-,US
slk8p7p5pt,2983281,20140107174525.0,-unknown-,47.0,basic,0.0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,US
sp5c2slxtq,834179,20140107184830.0,MALE,31.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
sp77zqrdhv,3405268,20140104205757.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
spja0wlfwm,434065,20140106021808.0,MALE,32.0,facebook,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
srykgkylee,21222,20140103074423.0,MALE,32.0,facebook,12.0,en,api,other,untracked,iOS,iPhone,-unknown-,US
stiseqi6h6,288703,20140101075428.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,IT
svvmc721nb,120450,20140105212855.0,FEMALE,29.0,facebook,12.0,en,api,other,untracked,Android,Other/Unknown,-unknown-,US
swr4yh3mzy,962573,20140105210355.0,MALE,37.0,facebook,0.0,en,direct,direct,linked,Web,Android Tablet,IE,US
sy0qzb8gac,799821,20140104072209.0,-unknown-,47.0,basic,0.0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
sygcehdjpr,6081701,20140107174404.0,FEMALE,36.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
syqwv14bkt,1272355,20140105031059.0,-unknown-,30.0,basic,0.0,en,direct,direct,product,Web,Mac Desktop,Chrome,other
t2lyo2injy,2169185,20140104223119.0,FEMALE,29.0,facebook,12.0,en,api,other,untracked,Moweb,iPhone,-unknown-,US
t4mzbx6mbz,364032,20140106053305.0,MALE,28.0,basic,0.0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
t5je0x8nt7,762886,20140102054524.0,FEMALE,30.0,basic,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
t6oxfwvb55,21240,20140107180259.0,MALE,30.0,facebook,12.0,en,api,other,untracked,iOS,Mac Desktop,Firefox,US
t77km8bqfk,1536941,20140105220833.0,MALE,38.0,facebook,0.0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,US
t7m5p0csyg,5023172,20140107190111.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
tbb3tcia4z,3443428,20140102235923.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Safari,IT
tdqmdgb8ai,528179,20140103033605.0,-unknown-,38.0,basic,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,ES
tdvk436dfl,134420,20140107001353.0,FEMALE,21.0,basic,0.0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
tfkk2fslp4,25178,20140105232255.0,MALE,40.0,basic,0.0,en,sem-non-brand,bing,omg,Web,Mac Desktop,Firefox,US
tjl0xqtg2b,2044944,20140104175617.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,ES
tlo8rg9eqp,1656942,20140105030144.0,MALE,35.0,facebook,0.0,ko,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
tn29yegkut,471056,20140107195340.0,FEMALE,24.0,facebook,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
tnj6sonw3q,1772951,20140107135811.0,MALE,28.0,basic,0.0,en,direct,direct,untracked,Web,iPhone,-unknown-,other
toze1nfq1d,2712338,20140106030019.0,-unknown-,36.0,basic,0.0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,US
tpe51xu18b,1928273,20140104210736.0,-unknown-,26.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Safari,FR
trgiriqxd1,2232909,20140105053540.0,FEMALE,33.0,facebook,0.0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,US
ty441wjob4,1497992,20140103094720.0,MALE,25.0,facebook,0.0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
u1jbzzxi9w,2731000,20140103160705.0,MALE,32.0,basic,25.0,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,US
u34j5v6w0d,1015759,20140102010816.0,MALE,33.0,facebook,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
u570nh79o3,2023955,20140103215842.0,FEMALE,47.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
u6h96wcvh2,442820,20140106073104.0,FEMALE,40.0,facebook,12.0,en,api,other,untracked,Android,Other/Unknown,-unknown-,US
u6wmqqelc9,2093663,20140103122402.0,MALE,32.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
u7lspsqr3t,2129373,20140103011039.0,MALE,31.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
uandb2gfmy,1748236,20140102020211.0,-unknown-,37.0,basic,0.0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
ucs2rgo2zk,225810,20140104224207.0,-unknown-,30.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
uieisn1kzc,1377500,20140105020826.0,MALE,34.0,facebook,0.0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
uyb283j6j0,2238494,20140101173317.0,-unknown-,47.0,basic,25.0,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
uymfe3nch8,120376,20140103224552.0,MALE,24.0,basic,25.0,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,US
v0luv8hwn9,983333,20140103095931.0,FEMALE,32.0,facebook,0.0,ko,direct,direct,untracked,Web,Windows Desktop,Chrome,US
v1iey90tml,2841713,20140103231150.0,FEMALE,25.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
v1penj61kr,3390579,20140102185250.0,FEMALE,31.0,basic,0.0,en,direct,direct,linked,Web,Windows Desktop,Chrome,CA
v85q97cmsd,666664,20140107231216.0,FEMALE,36.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,IE,CA
va8unujwce,114829,20140107170042.0,-unknown-,44.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
vkultu07it,1332447,20140107071757.0,FEMALE,28.0,basic,24.0,en,direct,direct,untracked,Moweb,iPhone,Mobile Safari,US
vnfnrya1ja,842976,20140103195022.0,FEMALE,34.0,basic,25.0,en,direct,direct,untracked,iOS,Mac Desktop,Safari,US
vp5j1cdrby,659108,20140104030531.0,FEMALE,32.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
vuops96lex,909161,20140107154251.0,MALE,29.0,basic,12.0,en,api,other,tracked-other,Android,Mac Desktop,Safari,US
vv8jg0rgve,922881,20140107235051.0,MALE,31.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
vvbc9brhi8,2938866,20140105221609.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,IE,other
vze1rdnzbd,1268593,20140104031641.0,MALE,44.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
w3chf9w4mu,1412456,20140106223531.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
w3kojvo2vl,770933,20140103042719.0,-unknown-,47.0,basic,0.0,en,sem-brand,google,linked,Web,Windows Desktop,Firefox,US
w4ci57iy7j,787440,20140106234641.0,MALE,31.0,facebook,0.0,en,seo,google,linked,Web,Windows Desktop,Chrome,other
wanl1d81fs,21297,20140103004839.0,FEMALE,26.0,facebook,12.0,en,api,other,untracked,iOS,iPhone,-unknown-,US
weajbcg37h,2589256,20140101211402.0,FEMALE,31.0,basic,0.0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
wf3xlrsceg,1490438,20140106192526.0,FEMALE,39.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
wfuzmk91dq,6528684,20140104072728.0,-unknown-,47.0,basic,0.0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,AU
wg8p1mnqaf,361517,20140103193807.0,MALE,26.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
whaxykfrsv,1140870,20140107051758.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
wk7xy4i5z2,1965914,20140106075819.0,MALE,25.0,basic,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
wkh98a4vp8,2341189,20140104212735.0,-unknown-,47.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Safari,IT
wldq2f2y14,250109,20140106031913.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
wmwzbvnjcz,3695201,20140102051426.0,MALE,38.0,facebook,0.0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
wp34bgg84z,1193214,20140103172536.0,FEMALE,35.0,basic,0.0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
wp798og7p6,156075,20140106044629.0,-unknown-,47.0,basic,25.0,en,direct,direct,omg,iOS,iPad,Mobile Safari,other
wpcu232nlk,4121505,20140106005413.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
wpntjrxmbs,1899255,20140105095213.0,MALE,30.0,basic,0.0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,AU
wqqljy5tpd,3154979,20140103054213.0,FEMALE,41.0,facebook,0.0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
ws05jbp0v7,51286,20140102014212.0,FEMALE,33.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
wxlx861nmj,2145419,20140102040736.0,FEMALE,28.0,facebook,12.0,en,api,other,untracked,iOS,iPhone,-unknown-,US
x4qic3qqdf,2192014,20140102032004.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
x5o3yxsc4e,21678,20140105234756.0,FEMALE,35.0,facebook,12.0,it,api,other,untracked,iOS,Windows Desktop,IE,FR
x68nx07deq,878438,20140104190803.0,MALE,33.0,basic,0.0,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,US
x6icfatdhc,74224,20140104000119.0,FEMALE,34.0,facebook,0.0,en,sem-brand,google,omg,Web,Windows Desktop,IE,US
xbnxxh804a,640390,20140102053117.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other
xbv7y5sv3k,794611,20140105235007.0,FEMALE,29.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
xdeg90odu7,3125525,20140107220514.0,-unknown-,47.0,basic,0.0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,GB
xee79dpbvu,1424779,20140107033800.0,FEMALE,29.0,basic,0.0,en,direct,direct,linked,Web,iPhone,Mobile Safari,US
xey29rymlj,688318,20140103042935.0,FEMALE,28.0,facebook,0.0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
xfpn2xw6b6,521251,20140106224023.0,MALE,47.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
xfzss12qhz,491819,20140104191507.0,-unknown-,34.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
xg2m2lrou4,5853670,20140107034151.0,MALE,49.0,basic,0.0,en,sem-non-brand,google,linked,Web,Windows Desktop,Chrome,US
xgxkf4rs2d,1760174,20140104054857.0,-unknown-,47.0,basic,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
xhm0u1w81e,412648,20140104060534.0,MALE,32.0,facebook,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
xicwkm1a33,894468,20140104194859.0,FEMALE,31.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other
xng72xc2qe,1886265,20140106015411.0,-unknown-,34.0,basic,0.0,en,other,other,untracked,Web,Mac Desktop,Chrome,US
xo4zk51kme,2502322,20140106233317.0,FEMALE,35.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
xr92rkx232,1251418,20140106001103.0,FEMALE,29.0,facebook,0.0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
xt9cct3ose,6815084,20140103214327.0,MALE,29.0,basic,0.0,es,direct,direct,linked,Web,Mac Desktop,Safari,ES
xu1xtzfz04,189398,20140107065748.0,MALE,28.0,facebook,0.0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
xwxei6hdk4,49673,20140101002742.0,FEMALE,32.0,facebook,0.0,en,seo,google,linked,Web,iPad,Mobile Safari,US
xxk4ydzhc0,14996169,20140107234548.0,FEMALE,37.0,basic,0.0,en,remarketing,google,linked,Web,Mac Desktop,Firefox,US
y1rs6e7jyh,3092280,20140102000545.0,MALE,39.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,other
y3eqyxi2ar,2883006,20140106051050.0,-unknown-,18.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other
ybmqwj7n12,9329262,20140103203037.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
yd2n0i1u9n,4719494,20140107193534.0,FEMALE,26.0,facebook,0.0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
ydovguixoh,1255389,20140103210242.0,MALE,30.0,basic,0.0,en,direct,direct,linked,Web,Windows Desktop,IE,US
yetxlyyeja,530619,20140101180833.0,MALE,34.0,basic,0.0,en,direct,direct,untracked,Web,Windows Desktop,IE,other
yiowd9fss6,1723192,20140105191714.0,-unknown-,47.0,basic,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
yitb6vxgi7,426713,20140102162836.0,MALE,33.0,facebook,0.0,en,direct,direct,untracked,Web,Windows Desktop,IE,other
yj3fkvxob9,2277862,20140103031957.0,MALE,28.0,facebook,0.0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,other
yk8xlgvgum,4374422,20140106192158.0,FEMALE,35.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
ymqbeslrs8,695699,20140107204038.0,FEMALE,25.0,basic,0.0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
ysbgjmwlln,1664056,20140106212510.0,-unknown-,34.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
yurm2gzc9n,1792821,20140107183130.0,-unknown-,25.0,basic,23.0,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,US
yv59cnuus8,780244,20140105214535.0,MALE,47.0,basic,0.0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
yx2iipztu3,1186655,20140103020644.0,-unknown-,47.0,basic,0.0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
yx5iw31wia,560775,20140105184557.0,-unknown-,47.0,basic,24.0,en,direct,direct,untracked,Moweb,Mac Desktop,Safari,US
yxarafki87,984132,20140102193018.0,FEMALE,30.0,facebook,0.0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
z4c4zf57x8,1174744,20140106220718.0,FEMALE,32.0,basic,0.0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,other
